,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas
337,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2002,26.0
338,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2002,0.0
339,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2002,0.0
340,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2002,0.0
341,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2002,327.0
342,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2002,0.0
343,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2002,2.0
344,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2002,130.0
345,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2002,0.0
346,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2002,0.0
347,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2002,0.0
348,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2002,0.0
349,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2002,57.0
350,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2002,0.0
351,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2002,0.0
352,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2002,0.0
353,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2002,0.0
354,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2002,534.0
355,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2002,1.0
356,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2002,0.0
357,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2002,0.0
358,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2002,0.0
359,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2002,0.0
360,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2002,0.0
361,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2002,2.0
362,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2002,0.0
363,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2002,355.0
364,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2002,0.0
365,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2002,337.0
366,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2002,0.0
367,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2002,0.0
368,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2002,0.0
369,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2002,0.0
370,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2002,50.0
371,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2002,74.0
372,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2002,0.0
373,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2002,47.0
374,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2002,2.0
375,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2002,7.0
376,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2002,59.0
377,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2002,399.0
378,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2002,1647.0
379,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2002,165.0
380,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2002,34.0
381,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2002,55.0
382,81,ARAUCA,81794,TAME,Cultivo abandonado,2002,314.0
383,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2002,0.0
384,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2002,0.0
385,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2002,71.0
386,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2002,0.0
387,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2002,446.0
388,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2002,0.0
389,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2002,45.0
390,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2002,64.0
391,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2002,0.0
392,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2002,166.0
393,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2002,5.0
394,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2002,0.0
395,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2002,614.0
396,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2002,996.0
397,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2002,321.0
398,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2002,7.0
399,15,BOYACÁ,15212,COPER,Cultivo abandonado,2002,3.0
400,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2002,6.0
401,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2002,0.0
402,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2002,14.0
403,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2002,1.0
404,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2002,23.0
405,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2002,10.0
406,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2002,43.0
407,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2002,3.0
408,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2002,15.0
409,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2002,0.0
410,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2002,0.0
411,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2002,0.0
412,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2002,0.0
413,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2002,0.0
414,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2002,0.0
415,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2002,0.0
416,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2002,125.0
417,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2002,64.0
418,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2002,3989.0
419,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2002,581.0
420,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2002,3.0
421,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2002,3.0
422,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2002,24.0
423,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2002,172.0
424,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2002,201.0
425,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2002,4.0
426,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2002,246.0
427,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2002,655.0
428,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2002,606.0
429,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2002,1067.0
430,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2002,380.0
431,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2002,292.0
432,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2002,0.0
433,19,CAUCA,19050,ARGELIA,Cultivo permanente,2002,218.0
434,19,CAUCA,19075,BALBOA,Cultivo permanente,2002,0.0
435,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2002,0.0
436,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2002,0.0
437,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2002,0.0
438,19,CAUCA,19137,CALDONO,Cultivo emergente,2002,0.0
439,19,CAUCA,19142,CALOTO,Cultivo intermintente,2002,0.0
440,19,CAUCA,19212,CORINTO,Cultivo intermintente,2002,0.0
441,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2002,698.0
442,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2002,0.0
443,19,CAUCA,19318,GUAPI,Cultivo permanente,2002,102.0
444,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2002,0.0
445,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2002,0.0
446,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2002,0.0
447,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2002,97.0
448,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2002,0.0
449,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2002,0.0
450,19,CAUCA,19473,MORALES,Cultivo permanente,2002,0.0
451,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2002,0.0
452,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2002,818.0
453,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2002,0.0
454,19,CAUCA,19622,ROSAS,Cultivo intermintente,2002,0.0
455,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2002,3.0
456,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2002,0.0
457,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2002,0.0
458,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2002,0.0
459,19,CAUCA,19785,SUCRE,Cultivo permanente,2002,0.0
460,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2002,0.0
461,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2002,185.0
462,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2002,0.0
463,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2002,0.0
464,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2002,0.0
465,20,CESAR,20517,PAILITAS,Cultivo abandonado,2002,0.0
466,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2002,0.0
467,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2002,0.0
468,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2002,0.0
469,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2002,0.0
470,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2002,0.0
471,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2002,0.0
472,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2002,0.0
473,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2002,0.0
474,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2002,0.0
475,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2002,0.0
476,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2002,0.0
477,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2002,0.0
478,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2002,0.0
479,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2002,0.0
480,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2002,0.0
481,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2002,0.0
482,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2002,0.0
483,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2002,0.0
484,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2002,0.0
485,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2002,0.0
486,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2002,0.0
487,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2002,0.0
488,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2002,0.0
489,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2002,0.0
490,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2002,0.0
491,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2002,0.0
492,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2002,0.0
493,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2002,0.0
494,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2002,0.0
495,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2002,0.0
496,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2002,66.0
497,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2002,141.0
498,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2002,0.0
499,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2002,178.0
500,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2002,0.0
501,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2002,0.0
502,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2002,0.0
503,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2002,0.0
504,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2002,57.0
505,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2002,232.0
506,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2002,247.0
507,94,GUAINÍA,94663,MAPIRIPANA ,Cultivo abandonado,2002,0.0
508,94,GUAINÍA,94888,MORICHAL  ,Cultivo permanente,2002,114.0
509,94,GUAINÍA,94887,PANÁ PANÁ  ,Cultivo abandonado,2002,38.0
510,94,GUAINÍA,94884,PUERTO COLOMBIA ,Cultivo abandonado,2002,117.0
511,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2002,4297.0
512,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2002,4458.0
513,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2002,14606.0
514,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2002,4019.0
515,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2002,349.0
516,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2002,5.0
517,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2002,0.0
518,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2002,1.0
519,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2002,0.0
520,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2002,643.0
521,50,META,50350,LA MACARENA,Cultivo permanente,2002,2084.0
522,50,META,50400,LEJANÍAS,Cultivo abandonado,2002,0.0
523,50,META,50325,MAPIRIPÁN,Cultivo permanente,2002,2141.0
524,50,META,50330,MESETAS,Cultivo intermintente,2002,619.0
525,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2002,299.0
526,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2002,147.0
527,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2002,102.0
528,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2002,0.0
529,50,META,50590,PUERTO RICO,Cultivo permanente,2002,2426.0
530,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2002,17.0
531,50,META,50689,SAN MARTÍN,Cultivo abandonado,2002,3.0
532,50,META,50370,URIBE,Cultivo intermintente,2002,452.0
533,50,META,50711,VISTAHERMOSA,Cultivo permanente,2002,929.0
534,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2002,0.0
535,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2002,2187.0
536,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2002,0.0
537,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2002,0.0
538,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2002,0.0
539,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2002,0.0
540,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2002,0.0
541,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2002,140.0
542,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2002,798.0
543,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2002,0.0
544,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2002,102.0
545,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2002,0.0
546,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2002,45.0
547,52,NARIÑO,52356,IPIALES,Cultivo permanente,2002,350.0
548,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2002,0.0
549,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2002,12.0
550,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2002,29.0
551,52,NARIÑO,52405,LEIVA,Cultivo permanente,2002,0.0
552,52,NARIÑO,52411,LINARES,Cultivo permanente,2002,0.0
553,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2002,0.0
554,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2002,2398.0
555,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2002,0.0
556,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2002,119.0
557,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2002,690.0
558,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2002,29.0
559,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2002,1.0
560,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2002,23.0
561,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2002,2361.0
562,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2002,5.0
563,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2002,0.0
564,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2002,0.0
565,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2002,258.0
566,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2002,0.0
567,52,NARIÑO,52835,TUMACO,Cultivo permanente,2002,5585.0
568,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2002,0.0
569,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2002,0.0
570,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2002,0.0
571,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2002,33.0
572,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2002,47.0
573,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2002,24.0
574,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2002,524.0
575,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2002,36.0
576,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2002,9.0
577,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2002,1.0
578,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2002,0.0
579,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2002,0.0
580,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2002,0.0
581,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2002,9.0
582,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2002,793.0
583,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2002,217.0
584,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2002,6340.0
585,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2002,9.0
586,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2002,122.0
587,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2002,1442.0
588,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2002,2898.0
589,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2002,709.0
590,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2002,2494.0
591,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2002,3187.0
592,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2002,903.0
593,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2002,8.0
594,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2002,1553.0
595,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2002,410.0
596,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2002,5.0
597,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2002,0.0
598,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2002,101.0
599,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2002,10.0
600,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2002,120.0
601,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2002,1.0
602,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2002,0.0
603,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2002,18.0
604,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2002,0.0
605,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2002,0.0
606,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2002,0.0
607,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2002,0.0
608,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2002,0.0
609,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2002,25.0
610,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2002,0.0
611,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2002,43.0
612,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2002,1.0
613,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2002,19.0
614,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2002,1.0
615,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2002,0.0
616,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2002,0.0
617,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2002,45.0
618,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2002,19.0
619,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2002,2.0
620,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2002,55.0
621,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2002,0.0
622,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2002,0.0
623,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2002,66.0
624,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2002,0.0
625,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2002,0.0
626,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2002,34.0
627,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2002,11.0
628,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2002,0.0
629,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2002,1125.0
630,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2002,269.0
631,97,VAUPÉS,97511,PACOA ,Cultivo abandonado,2002,20.0
632,97,VAUPÉS,97777,PAPUNAUA ,Cultivo abandonado,2002,58.0
633,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2002,0.0
634,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2002,14.0
635,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2002,4846.0
636,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2002,63.0
637,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2002,0.0
638,91,AMAZONAS,91263,EL ENCANTO ,Cultivo intermintente,2003,164.0
639,91,AMAZONAS,91405,LA CHORRERA ,Cultivo intermintente,2003,209.0
640,91,AMAZONAS,91407,LA PEDRERA ,Cultivo abandonado,2003,0.0
641,91,AMAZONAS,91430,LA VICTORIA  ,Cultivo abandonado,2003,0.0
642,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,Cultivo abandonado,2003,36.18
643,91,AMAZONAS,91530,PUERTO ALEGRÍA ,Cultivo permanente,2003,173.0
644,91,AMAZONAS,91536,PUERTO ARICA ,Cultivo abandonado,2003,6.36
645,91,AMAZONAS,91669,SANTANDER  ,Cultivo abandonado,2003,36.72
646,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2003,74.0
647,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2003,613.71
648,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2003,0.0
649,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2003,4.0
650,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2003,20.0
651,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2003,537.0
652,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2003,0.0
653,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2003,0.0
654,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2003,0.0
655,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2003,0.0
656,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2003,27.0
657,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2003,0.0
658,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2003,0.0
659,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2003,0.0
660,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2003,524.0
661,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2003,0.0
662,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2003,0.0
663,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2003,200.0
664,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2003,0.0
665,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2003,0.0
666,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2003,0.0
667,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2003,2.0
668,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2003,125.0
669,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2003,78.0
670,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2003,0.0
671,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2003,0.0
672,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2003,0.0
673,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2003,331.0
674,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2003,0.0
675,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2003,0.0
